uid,iid,rating,timestamp
12,174,4.0,882139717
880,464,3.0,876538595
647,716,4.0,884366425
708,560,3.0,879848209
302,233,5.0,879467260
486,214,4.0,883446027
766,431,5.0,891462829
43,120,4.0,878346946
285,404,3.0,876522150
382,483,4.0,891192949
839,565,5.0,891209285
849,565,5.0,883195256
942,232,5.0,888639327
795,418,5.0,893219001
327,325,4.0,885044607
529,318,3.0,891568424
341,319,5.0,875318833
653,70,3.0,887864610
773,149,1.0,888558787
371,128,4.0,876869667
326,675,3.0,887746686
310,126,4.0,884364538
492,256,5.0,884130495
183,583,3.0,889909889
771,1024,3.0,877533820
404,774,1.0,885547735
333,517,4.0,891547334
737,46,3.0,875353569
337,169,5.0,879438301
269,401,5.0,876955770
494,923,3.0,888634441
596,299,5.0,875338983
304,685,3.0,886324330
48,46,5.0,888068715
678,567,2.0,884488259
167,324,1.0,884287073
21,193,5.0,878886607
634,268,5.0,878878587
504,659,3.0,889334477
700,749,5.0,891446588
444,312,2.0,890988206
566,1297,5.0,882425998
669,416,4.0,877975129
270,519,5.0,885848615
551,411,2.0,879222583
279,3,3.0,891700733
665,661,3.0,880568094
779,201,4.0,891363783
42,552,4.0,875981159
314,215,4.0,879821120
6,559,3.0,892132798
853,478,4.0,882813623
298,25,4.0,878192601
147,168,5.0,877020297
109,758,3.0,886988850
294,157,4.0,879518932
369,442,5.0,879435369
6,674,5.0,891352947
236,190,4.0,879376773
677,99,5.0,879544750
681,747,3.0,888516814
576,67,4.0,880475021
0,19,4.0,887431883
404,373,1.0,885549094
509,299,5.0,887667439
386,717,4.0,886480206
377,464,3.0,881582268
99,269,3.0,891375016
887,513,5.0,879365154
404,444,4.0,885548435
850,173,5.0,875731776
879,1057,2.0,880242421
763,21,4.0,876245549
886,719,5.0,881380813
931,492,5.0,891249767
850,352,3.0,890862878
654,1645,3.0,891913577
120,249,2.0,891388676
255,49,4.0,882164443
505,80,1.0,874874000
310,469,3.0,884365140
183,1013,2.0,889907468
847,175,4.0,887037980
933,392,2.0,891193013
373,974,4.0,880936113
94,464,3.0,882803918
766,175,3.0,891462759
565,510,4.0,881649445
255,1039,3.0,882152604
277,257,3.0,891295099
350,1104,4.0,883356833
311,184,5.0,891699121
384,649,5.0,880870205
279,171,3.0,891700768
486,1219,4.0,884050879
449,138,5.0,882812558
311,605,5.0,891698300
456,548,4.0,882398178
116,1164,3.0,881010727
163,1015,3.0,889402091
654,909,3.0,889458990
151,411,2.0,880149328
714,88,3.0,875963538
193,789,1.0,879535549
632,158,4.0,875325093
333,418,3.0,891546181
302,429,4.0,879467260
832,179,5.0,875123677
6,662,5.0,891352220
55,745,4.0,892676885
893,44,4.0,882404250
283,749,3.0,885328906
681,218,2.0,888522857
284,627,2.0,890595636
895,449,1.0,887161728
715,24,4.0,879793737
706,791,4.0,886287107
682,330,2.0,893283728
315,274,5.0,880853810
10,576,3.0,891905555
353,88,4.0,891217547
915,422,3.0,880844654
269,451,4.0,876956264
295,220,5.0,884196524
344,415,4.0,884992142
348,290,3.0,879465934
64,392,4.0,879217881
647,38,3.0,884882742
37,258,3.0,892428754
629,294,4.0,885666875
532,287,2.0,882901971
446,741,3.0,878854658
585,75,5.0,884059196
532,37,2.0,879191691
191,1159,4.0,881367456
659,568,2.0,891201499
653,1047,3.0,887864050
193,117,3.0,879539229
327,714,2.0,885046853
772,427,4.0,888539512
604,179,4.0,879424315
555,512,4.0,882136396
398,461,3.0,882510290
536,1193,3.0,886030584
560,473,5.0,885807318
302,282,3.0,879467936
869,469,3.0,879901727
270,647,4.0,885848770
436,639,1.0,881002300
294,726,5.0,879517682
358,116,4.0,886453305
69,402,4.0,884064862
706,64,4.0,886286004
125,271,3.0,887853469
67,1046,1.0,876974379
194,590,4.0,892281779
542,809,3.0,877547004
842,356,2.0,879446502
232,207,4.0,880610814
844,1398,3.0,885409493
726,443,2.0,883712851
101,227,4.0,888801465
124,180,5.0,879454139
647,1071,2.0,884882527
861,257,5.0,879302461
37,837,2.0,892433680
652,194,5.0,878854100
226,294,5.0,879035387
255,774,5.0,882165269
915,156,4.0,880845011
5,165,4.0,883601426
681,976,3.0,888521090
497,1421,3.0,881961877
254,446,3.0,883216599
505,515,4.0,874874525
434,147,3.0,884133284
129,16,5.0,875217096
372,81,1.0,877099317
915,461,4.0,880844058
12,526,5.0,882140252
720,754,4.0,877139773
312,504,5.0,891014524
43,411,1.0,883613298
785,496,4.0,882842946
12,279,4.0,882399528
421,259,3.0,875129668
698,1012,3.0,879147722
189,272,4.0,891033676
290,415,4.0,875087100
398,377,3.0,882348284
110,332,4.0,891680028
92,117,3.0,888705416
388,486,5.0,879991115
127,214,3.0,879967452
621,81,3.0,882670767
412,274,5.0,879969557
495,146,3.0,876064356
42,968,5.0,875981159
317,1022,2.0,884495091
879,654,4.0,880174623
502,355,4.0,879454841
907,495,5.0,879722361
298,113,4.0,878191943
647,745,4.0,884881524
715,121,2.0,879794727
187,152,5.0,875075062
269,671,5.0,876956390
199,116,5.0,876042268
233,210,3.0,892079475
708,208,3.0,879846332
700,311,3.0,891446730
449,244,4.0,892141986
61,654,3.0,879375453
391,98,5.0,891038433
12,94,5.0,882140104
329,587,5.0,876546033
455,1323,4.0,881371720
331,233,5.0,888360342
403,341,3.0,883790750
895,366,4.0,887160227
354,1391,4.0,879485760
428,424,3.0,882385859
292,55,4.0,888905550
212,68,3.0,878955534
267,6,4.0,876513953
270,140,4.0,885849114
425,652,4.0,879442841
488,1292,5.0,891446623
67,6,3.0,876974096
326,116,3.0,887820385
502,404,3.0,879438685
384,303,3.0,879438949
58,671,5.0,888206015
757,143,4.0,881975267
647,376,3.0,884881837
290,1177,4.0,875086354
560,804,3.0,885810240
863,475,2.0,888892917
687,337,5.0,884153751
804,405,1.0,881695445
313,245,5.0,877886375
274,471,3.0,876197944
663,117,3.0,876526604
445,358,3.0,879787226
267,434,4.0,875309859
458,476,1.0,879562995
757,418,4.0,881974639
660,171,5.0,876036358
313,1216,2.0,877891638
324,1410,4.0,891478981
404,575,1.0,885548093
6,68,5.0,891351728
388,178,4.0,879991461
267,1302,1.0,875744228
471,742,4.0,883904504
254,859,2.0,883216748
879,455,3.0,880175270
888,80,4.0,880180849
670,840,2.0,875388720
859,299,4.0,874967063
785,99,4.0,882841667
679,150,5.0,877075164
748,585,4.0,878850657
653,369,2.0,887863914
786,346,4.0,888979606
599,227,3.0,888451840
783,749,5.0,891386988
832,434,2.0,878078229
449,1118,4.0,882374332
441,1217,2.0,883388960
69,230,3.0,884064862
176,134,5.0,880130712
61,58,4.0,879373821
849,434,4.0,883194859
285,90,4.0,877532470
124,450,4.0,892838288
380,306,2.0,892697959
619,417,3.0,889988005
415,468,4.0,893141989
800,880,3.0,890332820
249,741,3.0,878089786
359,237,4.0,880355845
473,791,4.0,887926573
536,1005,2.0,886032245
452,195,4.0,877554174
850,865,3.0,875730895
310,503,4.0,884364873
561,189,4.0,879196445
405,745,3.0,880131741
619,705,3.0,889987706
56,1010,3.0,883697761
219,299,5.0,881197663
350,303,3.0,879481675
757,80,5.0,881975815
469,220,4.0,879178370
884,71,1.0,885713631
180,1283,1.0,878962773
129,1216,4.0,875801778
693,1019,4.0,875728345
560,381,4.0,885807842
98,788,4.0,885680176
858,367,3.0,885775880
795,21,4.0,892662523
94,415,4.0,888954961
867,206,3.0,877107189
279,173,3.0,891700588
895,225,3.0,887160270
457,643,4.0,886397275
91,581,5.0,875641516
263,1102,5.0,886123656
900,234,3.0,877126963
879,283,4.0,880242528
249,199,5.0,883263374
330,241,4.0,877196089
715,526,5.0,879795813
885,64,3.0,876031870
652,410,2.0,878854906
125,345,3.0,887853735
295,10,5.0,884197131
268,167,4.0,891448850
536,287,2.0,886028706
496,1,1.0,879310883
50,147,3.0,883498623
10,716,2.0,891902815
213,23,3.0,891543176
231,749,3.0,885939690
876,737,4.0,882678137
490,293,2.0,891189842
90,337,4.0,891438529
12,48,4.0,882399419
292,214,4.0,888906244
488,291,4.0,891366693
681,71,3.0,888521540
886,1278,3.0,881378402
553,530,4.0,876549731
82,794,3.0,880309214
275,769,4.0,877935446
292,231,2.0,888907384
59,274,4.0,883326682
869,442,3.0,882123736
287,201,5.0,889225535
635,24,5.0,891449237
853,286,3.0,882813143
405,87,2.0,880131608
213,871,2.0,891542492
629,322,4.0,885666237
278,232,5.0,875312745
842,602,2.0,879446596
942,95,4.0,888638920
503,611,4.0,887838677
591,116,5.0,882608234
879,1187,2.0,880167880
665,190,4.0,880139090
611,126,2.0,875325049
544,430,3.0,879899472
868,99,5.0,884493279
129,253,2.0,876251160
889,192,4.0,882402826
833,24,3.0,890862468
12,538,1.0,883670785
746,520,5.0,888640567
681,75,3.0,888517049
505,270,4.0,880198184
307,530,4.0,887738057
879,143,5.0,880167670
891,495,5.0,886609435
40,517,3.0,890687412
610,268,4.0,891636072
697,1298,2.0,886367775
639,55,5.0,874777528
659,746,4.0,891200639
477,254,4.0,889398363
15,134,4.0,877720916
726,764,2.0,883712780
833,254,3.0,890862940
807,269,4.0,883949560
373,1012,2.0,880936476
151,283,5.0,880149045
842,167,3.0,879446255
501,538,3.0,883701980
502,639,1.0,880383201
82,254,5.0,887665422
736,426,3.0,884314970
94,736,3.0,879197021
658,344,4.0,891044849
64,675,5.0,879217689
129,251,5.0,876250932
108,27,3.0,880572721
751,339,4.0,891208077
747,495,4.0,879454455
362,365,2.0,891497583
626,548,3.0,879530625
226,273,4.0,879035963
78,250,5.0,891271545
511,264,4.0,888580143
436,90,3.0,880143315
912,267,2.0,880753802
725,832,5.0,889832807
307,410,4.0,887739987
312,480,4.0,891014000
56,545,4.0,883697482
557,743,4.0,879436027
300,801,2.0,882078883
788,740,5.0,880332148
456,824,5.0,882553112
653,247,2.0,887863596
533,116,5.0,877807973
144,1010,5.0,888398162
820,762,3.0,874792491
524,410,3.0,881086612
372,755,3.0,877106900
582,285,4.0,879384052
483,745,4.0,891195179
607,309,1.0,880402450
200,750,3.0,884110766
416,742,2.0,880953053
91,218,4.0,875654888
493,497,4.0,879541246
266,54,4.0,878972785
487,741,4.0,891295023
409,257,2.0,888626538
867,842,1.0,877109748
324,114,3.0,891478557
692,287,2.0,883975203
456,355,4.0,882547670
881,683,3.0,879877026
605,257,4.0,887058788
888,1068,1.0,880182127
307,462,4.0,887738057
275,21,5.0,874787496
697,514,4.0,886366190
675,961,4.0,892686525
75,342,3.0,882129361
314,155,5.0,879821267
452,368,2.0,877553051
129,221,4.0,874953769
631,202,3.0,879457217
180,1113,1.0,878963342
591,1011,5.0,882608401
25,545,2.0,891371676
197,248,2.0,884205277
235,215,5.0,890116163
499,81,4.0,883874290
591,192,5.0,882955948
69,168,4.0,884149688
895,477,5.0,887158739
200,149,4.0,884139983
415,224,1.0,876697330
689,7,4.0,881177430
489,454,4.0,875428152
668,536,3.0,891517159
248,41,5.0,879572630
451,479,5.0,875261261
458,116,5.0,879563146
754,263,2.0,882570077
450,258,4.0,879012721
863,94,5.0,888887045
737,754,3.0,875350913
11,202,3.0,879959583
840,269,4.0,889067045
246,256,4.0,893081396
516,228,3.0,892660034
323,259,5.0,880575277
774,268,4.0,891032742
60,326,2.0,891206407
473,237,4.0,887924083
373,618,3.0,880393553
213,855,4.0,891543952
185,105,2.0,879023242
659,93,2.0,891201887
193,628,3.0,879552401
918,203,4.0,875921396
730,139,2.0,886186811
518,326,4.0,883248134
52,1086,4.0,879443329
631,236,3.0,879458570
932,10,4.0,874853899
670,326,1.0,875387273
654,156,3.0,887611445
404,1398,1.0,885549942
621,7,4.0,882592421
869,476,4.0,876319062
525,276,2.0,885682657
42,734,4.0,875981275
595,327,5.0,883539103
78,318,4.0,891271278
319,1058,4.0,884748868
362,136,5.0,891495742
212,41,5.0,878956263
275,685,3.0,874792547
221,293,3.0,877562795
781,1081,3.0,891500230
757,495,3.0,881976031
638,422,2.0,891239030
58,225,4.0,888206362
266,140,4.0,878972147
705,741,2.0,880997324
716,116,4.0,884642339
294,201,5.0,879517943
838,332,4.0,875751442
415,251,4.0,876698115
434,163,2.0,884132515
475,69,3.0,883364680
588,270,3.0,883352654
199,134,4.0,884128400
628,269,3.0,880116023
933,1448,5.0,891191976
67,177,5.0,876974755
835,237,4.0,885754200
520,1243,3.0,884476887
629,870,2.0,885666918
428,179,5.0,882385464
4,184,3.0,875720692
23,96,4.0,875323193
416,581,3.0,879647749
416,210,4.0,880949907
247,6,2.0,884534968
435,720,3.0,887770092
359,13,5.0,880354149
789,257,3.0,884461387
508,327,1.0,883590800
773,216,2.0,888557772
915,29,4.0,880844463
891,97,5.0,886607912
187,217,5.0,875074667
183,174,3.0,889908985
167,1050,4.0,884288222
629,470,4.0,885666955
329,292,3.0,876544311
858,845,5.0,885775612
853,68,4.0,882814395
571,299,4.0,879449243
706,497,3.0,886286133
150,175,2.0,879524293
106,311,4.0,891264535
785,1043,4.0,882844127
233,604,3.0,892333798
91,392,3.0,875660494
933,616,4.0,891191778
319,94,3.0,884751418
471,560,5.0,875982050
659,455,1.0,891198996
393,401,4.0,880888775
222,21,5.0,891550649
629,24,2.0,885666779
311,484,4.0,891699345
398,778,4.0,882350850
879,346,5.0,892958301
17,125,5.0,880130680
678,0,3.0,884487688
424,251,2.0,878739054
892,285,4.0,874828384
483,317,5.0,891194932
354,323,4.0,879486422
483,462,4.0,882807416
456,194,5.0,882395049
274,264,4.0,880314031
592,4,4.0,875671525
379,581,4.0,885478583
200,602,4.0,884113924
142,322,3.0,888407656
621,29,4.0,882670190
212,120,5.0,878870940
523,738,2.0,884637128
492,179,4.0,884130793
415,68,4.0,876699027
124,133,5.0,879454532
57,513,5.0,884305321
863,602,4.0,888888025
830,287,1.0,891354043
654,671,2.0,891585573
434,97,5.0,884131576
816,454,3.0,874815947
634,12,2.0,878879164
17,968,3.0,880131106
144,1290,3.0,888398563
322,875,2.0,878738949
902,844,1.0,891031450
302,3,4.0,879467936
620,422,4.0,880739654
326,959,5.0,887745774
760,293,3.0,876189664
534,209,5.0,879618160
388,406,1.0,880614292
41,408,3.0,881106270
120,312,5.0,891390013
647,839,1.0,884367180
91,79,2.0,875907504
629,321,3.0,885666211
331,281,5.0,887916692
498,1482,1.0,892501259
100,1033,2.0,877136686
805,80,5.0,882389727
268,7,2.0,891449985
267,727,2.0,875744051
440,14,3.0,891035699
56,476,4.0,883697655
147,193,5.0,877015066
920,814,5.0,879379942
319,684,4.0,884748839
926,226,2.0,879196283
835,288,1.0,885753691
159,954,4.0,876862243
94,1227,3.0,880572689
21,183,5.0,878887869
526,134,2.0,879456587
404,109,1.0,885547506
210,262,3.0,879461395
48,170,4.0,888066551
471,484,3.0,875980377
221,279,3.0,878184545
600,64,4.0,876350017
748,397,3.0,878850038
797,253,5.0,875637836
144,95,5.0,882181728
227,136,1.0,889388662
591,134,5.0,882955765
322,331,3.0,878738865
879,43,4.0,880243712
572,684,3.0,885843779
450,328,4.0,879012721
291,82,5.0,881104360
267,32,3.0,875310645
479,256,4.0,891208037
895,664,1.0,887235690
920,1059,2.0,879379942
118,328,3.0,886433226
725,322,3.0,889828641
918,124,4.0,875289113
215,507,4.0,881432564
503,1003,4.0,887910023
931,483,5.0,891249586
349,49,5.0,882345502
326,221,2.0,887744357
110,886,3.0,891679692
103,49,5.0,888465972
17,142,4.0,880131474
10,385,3.0,891905279
41,933,4.0,881106419
221,938,3.0,878182211
553,281,3.0,876232267
505,323,1.0,877984213
279,315,5.0,891700184
415,933,2.0,876698178
939,146,4.0,885921893
326,708,4.0,887819411
60,322,3.0,891206450
920,135,4.0,879380806
621,704,3.0,882592217
453,496,3.0,881959876
845,186,4.0,883947911
386,82,4.0,886480244
41,1039,3.0,881106270
91,7,5.0,875654159
571,120,2.0,879449610
921,1156,2.0,891447853
763,526,4.0,876339982
536,549,2.0,886032246
930,475,3.0,891036974
434,982,2.0,884134830
51,587,4.0,882922927
459,306,4.0,882912418
91,1015,2.0,875640582
867,580,2.0,877109748
893,29,4.0,882404250
499,780,3.0,883874776
803,762,4.0,879443776
120,735,5.0,891387992
645,258,3.0,888528978
756,30,4.0,888445570
795,65,5.0,893047241
565,466,3.0,881650030
163,747,5.0,889401410
692,133,4.0,875484539
741,283,3.0,881335492
270,178,4.0,885848616
436,516,4.0,880140927
306,162,3.0,879283384
896,150,5.0,879993519
794,709,3.0,881265617
183,70,4.0,889911552
605,322,4.0,877642209
628,237,5.0,880117285
53,49,5.0,880931687
268,191,4.0,891447979
392,844,4.0,887744202
300,8,3.0,882074291
384,407,5.0,879443065
626,684,3.0,879531351
827,212,2.0,891037865
391,177,5.0,891038945
618,322,3.0,885953878
757,1526,3.0,888039070
614,516,5.0,879449068
278,557,4.0,875307210
44,99,5.0,881010742
220,402,4.0,875245374
786,344,3.0,888979007
95,199,5.0,884403215
473,321,4.0,888627937
362,181,1.0,891494962
83,86,5.0,883453587
267,182,4.0,875309583
638,672,4.0,891239406
826,331,3.0,882204460
411,0,4.0,879716962
178,299,4.0,892151231
486,182,5.0,883446637
55,1035,2.0,892910544
173,1034,4.0,886515532
853,1676,3.0,882814368
356,1046,4.0,878951691
668,182,3.0,891260577
765,632,4.0,891309947
926,24,3.0,879177403
773,178,5.0,888556634
681,87,4.0,888521599
449,69,4.0,882374497
605,240,3.0,880926246
384,230,2.0,879449309
602,172,4.0,891956877
1,110,4.0,888551853
931,69,4.0,891249171
310,965,4.0,884365617
108,209,5.0,880573084
627,172,3.0,880777167
536,656,3.0,886030966
398,577,2.0,882348722
82,363,1.0,886534501
589,283,2.0,879439345
302,384,4.0,879467669
199,88,5.0,884128788
286,180,3.0,875333964
180,281,4.0,878962816
845,184,5.0,883948534
446,55,5.0,878855782
806,469,5.0,892529448
441,143,4.0,883390328
626,174,1.0,879530110
600,324,4.0,876346551
93,809,3.0,891723076
180,106,1.0,878963343
773,427,1.0,888556090
17,60,4.0,880130803
279,293,2.0,891700021
398,1209,2.0,882348690
639,52,4.0,874778274
95,672,4.0,884402860
150,301,3.0,879523860
806,1015,4.0,893083991
310,747,4.0,884364071
658,175,4.0,891045747
400,136,3.0,891032316
647,122,4.0,884366184
452,450,2.0,877561836
150,327,3.0,879523838
302,938,3.0,879467739
136,171,5.0,881433719
654,955,3.0,888984538
343,236,3.0,884900353
896,280,4.0,879993553
586,301,3.0,892870956
140,929,4.0,884585247
454,11,3.0,879111123
76,208,4.0,884752562
129,495,5.0,875216593
208,897,3.0,883460304
851,545,4.0,891037245
794,575,2.0,883254780
836,274,4.0,875721989
794,149,3.0,883766579
527,614,4.0,886101715
319,1089,3.0,884751376
458,327,3.0,879561574
789,14,5.0,884461413
576,818,3.0,880470604
59,1019,4.0,883327018
886,131,4.0,881380218
591,191,5.0,882955460
392,301,4.0,891364609
98,1118,4.0,885680348
313,66,4.0,877891386
188,96,4.0,893277579
785,236,5.0,882842195
785,0,4.0,882841828
279,93,2.0,891702028
124,1248,3.0,892838322
402,147,5.0,879786351
436,238,4.0,880141529
618,330,4.0,885953574
595,49,5.0,883539402
937,840,3.0,891357190
832,174,4.0,875124535
663,672,3.0,876526718
877,511,5.0,880867709
98,362,4.0,885679262
627,257,5.0,880777167
825,287,3.0,885689759
833,267,3.0,890860194
189,287,5.0,891033606
550,526,5.0,892777123
17,174,4.0,880130431
304,41,4.0,886324172
253,1182,4.0,887347350
312,520,4.0,891013887
875,186,4.0,879428354
326,263,2.0,887743725
317,139,4.0,884496738
386,1109,2.0,886483009
562,171,5.0,880507339
520,11,5.0,884477853
494,1090,4.0,888637503
425,607,4.0,879444081
773,11,3.0,888559437
63,7,4.0,889737968
268,526,5.0,891447841
163,325,3.0,889401362
435,784,2.0,887770731
869,195,3.0,879539965
307,862,3.0,887736881
91,303,4.0,888469716
215,1034,1.0,880245238
467,24,5.0,875280214
931,1125,5.0,891250862
399,689,3.0,885676365
922,459,4.0,880388426
143,273,3.0,888104382
532,71,2.0,879192157
455,203,3.0,881374086
785,221,4.0,882842044
942,40,4.0,888640251
202,331,5.0,880433474
775,815,2.0,892920423
69,472,3.0,884066399
333,944,4.0,891545973
216,540,3.0,889069974
626,540,4.0,879531504
497,120,2.0,881962699
660,47,4.0,876016726
494,281,5.0,888637768
938,423,3.0,880262019
900,418,5.0,877131763
665,466,4.0,880568094
655,302,4.0,892318553
932,95,2.0,874855020
449,191,4.0,882467868
290,714,5.0,874868327
940,474,4.0,875049038
425,488,5.0,879441978
91,183,3.0,877383934
404,579,1.0,885547447
520,384,3.0,885254837
392,835,4.0,889728895
670,171,5.0,884035774
794,88,4.0,880569085
853,269,4.0,882811810
238,46,2.0,889180169
215,762,4.0,880232953
911,601,5.0,875965981
706,478,3.0,886286092
96,662,5.0,884239791
312,126,5.0,891013620
268,134,4.0,891447931
393,180,4.0,880886796
392,1050,3.0,887745544
419,854,5.0,891357021
280,537,4.0,881200520
638,583,2.0,891239790
670,1214,3.0,884036365
343,618,4.0,885770181
844,908,4.0,885409789
392,271,4.0,887742006
692,117,2.0,875483597
197,23,2.0,884205385
148,873,3.0,883512752
250,110,3.0,886272319
341,530,3.0,874984175
861,172,5.0,879304484
668,663,4.0,892550104
243,762,4.0,880604830
586,300,3.0,892871197
804,12,3.0,881704063
765,395,2.0,891310934
4,99,5.0,875635349
465,349,4.0,890284651
725,248,1.0,889832422
797,80,3.0,876177211
485,830,3.0,879875316
113,653,3.0,881259741
399,257,5.0,885676316
416,15,3.0,879646692
317,656,5.0,884495696
786,1670,1.0,888980193
22,540,4.0,876785720
765,583,3.0,891309844
99,899,4.0,891374832
668,55,2.0,891260497
605,128,3.0,878142865
378,196,5.0,880568253
846,116,2.0,878775570
729,684,2.0,880310569
763,85,3.0,876246358
331,1156,4.0,888360532
915,1009,4.0,880843482
701,1126,2.0,885767414
154,287,3.0,879370860
599,26,3.0,888451977
494,68,3.0,888632070
58,434,5.0,888204553
850,1008,2.0,874789084
307,272,2.0,887737084
503,233,3.0,887838740
428,474,4.0,882384579
317,523,3.0,884496123
665,222,3.0,880314144
453,87,4.0,888267560
515,190,4.0,891290685
454,281,3.0,879109664
461,10,5.0,886365498
6,491,5.0,891352010
93,183,2.0,891720862
129,530,5.0,875216628
487,479,3.0,891376110
6,675,3.0,891354499
869,709,3.0,875680212
909,413,4.0,881421332
560,181,3.0,885807318
540,768,1.0,884046888
398,844,3.0,882340719
535,213,2.0,882360450
501,293,3.0,883702255
295,21,4.0,884197068
894,884,2.0,879437868
24,185,4.0,885852569
127,506,4.0,879966685
536,276,2.0,886029973
278,709,4.0,890451408
833,750,3.0,890860298
267,482,5.0,875309859
291,704,4.0,881105374
115,747,2.0,876452186
541,647,4.0,886532950
591,329,3.0,882607606
112,677,2.0,875076044
632,44,3.0,877211326
312,565,4.0,891016220
748,464,4.0,878847716
895,510,5.0,887158830
199,830,4.0,891825565
591,749,5.0,886394208
212,280,4.0,878871038
762,279,2.0,878915015
542,101,4.0,874863155
720,68,4.0,877140282
202,180,5.0,880434278
317,574,2.0,884497924
300,72,4.0,882075962
488,894,4.0,891448147
275,992,3.0,874787065
59,1020,5.0,883326185
274,95,3.0,880314914
451,855,4.0,885817937
234,337,1.0,889654821
386,624,2.0,886483669
79,422,3.0,887401643
902,247,2.0,891031309
89,241,4.0,891382267
58,523,3.0,888206689
58,968,3.0,888204802
783,325,5.0,891387155
279,175,3.0,891700426
261,649,4.0,879792604
904,332,3.0,884982806
307,88,5.0,887738057
740,14,4.0,891456573
198,507,4.0,883782899
63,47,5.0,879365619
150,184,4.0,879528801
336,1132,4.0,875236281
671,49,3.0,879787753
902,275,5.0,891380461
692,180,3.0,875483881
891,1453,3.0,886610267
824,117,4.0,880756725
879,540,2.0,880167918
621,567,4.0,882592449
239,878,3.0,885775745
127,172,5.0,879966756
839,518,5.0,891204356
909,281,3.0,880821319
833,404,4.0,890862563
141,41,4.0,888640489
156,1050,4.0,886890835
850,348,3.0,890862917
388,1051,2.0,881384711
118,173,4.0,874781303
390,193,4.0,877399486
888,208,2.0,880178019
503,239,1.0,887832012
200,1207,4.0,884140927
300,428,4.0,882076072
714,825,2.0,875962652
56,1095,3.0,883697940
836,180,3.0,875721869
839,643,4.0,891204592
886,150,5.0,881378325
451,75,4.0,875562410
464,318,3.0,883529372
478,726,5.0,879461818
270,450,3.0,885849447
362,495,4.0,891494563
188,233,5.0,893265401
233,284,4.0,891227771
846,404,3.0,878938982
605,199,5.0,880923862
300,116,5.0,882074584
822,691,4.0,878439438
712,688,3.0,888882225
307,617,4.0,887737955
794,237,3.0,881266197
94,567,4.0,879196594
710,740,4.0,886030774
341,381,3.0,875320623
726,537,3.0,883708066
404,560,1.0,885548475
797,1065,2.0,876175427
326,681,3.0,887737629
770,14,5.0,880659303
633,684,4.0,875729535
894,99,4.0,879437997
397,356,4.0,875657926
216,21,5.0,889069741
338,167,4.0,891033710
560,216,3.0,885810858
705,681,2.0,880996945
532,13,3.0,879192582
935,242,2.0,886831820
714,172,5.0,875963998
279,447,3.0,891701765
623,686,2.0,891961362
449,91,4.0,887660650
912,199,5.0,880825443
564,69,5.0,891037629
631,173,5.0,879457856
290,779,5.0,875086636
255,442,3.0,882164727
552,22,5.0,879948806
672,285,4.0,888787508
638,715,1.0,891240805
458,254,4.0,879563613
825,257,4.0,885689759
496,780,3.0,879310445
202,878,4.0,880433474
12,431,4.0,882398654
822,218,2.0,878439038
192,561,3.0,889126055
275,273,3.0,874791960
906,82,5.0,880159865
479,164,5.0,891208390
223,14,4.0,888103611
761,245,1.0,878719294
655,269,3.0,892318676
63,897,2.0,889737106
915,355,3.0,880845722
688,12,1.0,876676397
689,173,4.0,881179505
621,203,3.0,882592559
289,238,2.0,880474451
292,641,3.0,888906804
94,482,3.0,879198697
450,285,1.0,879012343
333,41,4.0,891545741
940,297,5.0,875048887
626,147,3.0,879530463
180,982,2.0,878963038
384,188,5.0,881530739
795,477,5.0,892761629
495,468,3.0,876065962
654,949,3.0,887611566
200,942,3.0,884114275
649,227,4.0,891369954
426,267,5.0,879701253
713,2,5.0,892777876
243,185,3.0,880605697
550,762,5.0,892784008
20,318,2.0,874950889
213,1038,4.0,891544269
313,467,4.0,877892214
65,762,4.0,883602094
728,287,2.0,893286261
748,210,5.0,878847887
89,193,5.0,891383424
906,977,5.0,880159473
751,314,2.0,891207791
797,320,3.0,875286981
942,50,1.0,888640088
757,747,1.0,880672522
415,984,3.0,876697165
932,448,1.0,874939207
748,87,4.0,878849534
623,1046,3.0,879793436
420,913,3.0,892241236
803,1073,1.0,879447476
193,61,2.0,879524504
462,689,4.0,877384802
428,281,3.0,882386983
129,349,4.0,886023989
386,500,4.0,886483620
715,182,2.0,879796279
167,124,4.0,884287731
279,12,5.0,891700257
88,736,1.0,879460376
717,840,4.0,883349557
88,180,4.0,879441491
748,77,3.0,878850632
605,659,5.0,880926470
221,848,4.0,881060281
888,92,3.0,880177219
532,845,2.0,879365886
56,125,3.0,883697293
362,978,1.0,891497748
882,503,5.0,891754950
647,102,1.0,884367274
499,422,3.0,883875388
919,287,3.0,884219768
584,969,3.0,891284915
193,1010,3.0,879539794
732,1379,2.0,879536567
576,1031,3.0,880475561
94,553,3.0,879196748
118,236,5.0,874775038
129,411,4.0,874953866
404,720,1.0,885547360
57,510,5.0,884304979
128,338,2.0,883244737
462,284,4.0,877385125
367,287,3.0,889783453
628,222,5.0,880117813
389,318,5.0,879693561
917,167,3.0,891986999
547,1050,4.0,891415677
420,81,4.0,892241294
291,249,3.0,881104679
546,750,4.0,891282597
497,1006,3.0,881954219
377,432,4.0,880045652
536,638,2.0,886031438
710,415,3.0,879995215
942,398,1.0,888639886
898,517,4.0,884121379
94,177,5.0,879197652
416,427,3.0,879647966
362,69,2.0,891496373
750,371,3.0,889297990
398,90,4.0,882345023
534,132,5.0,879618019
325,482,5.0,879874963
